input_id,source_file,source_index,predicted_class_id,predicted_class_name,predicted_is_defect,confidence,entropy,route,route_reason,production_auto_accept_enabled_for_class,class_auto_accept_threshold,class_margin_threshold,strongest_other_class_probability,predicted_vs_best_other_margin,margin_requirement_met,global_abstain_threshold,top_1_class,top_1_probability,top_2_class,top_2_probability,top_3_class,top_3_probability,inference_latency_ms_estimate,probability_normal,probability_center,probability_donut,probability_edge_loc,probability_edge_ring,probability_loc,probability_near_full,probability_random,probability_scratch,source_height,source_width,source_active_dies,source_failed_dies,source_failed_ratio,preprocessing_transform
record_000697266:0,artifacts/input_files/record_000697266.npy,0,0,Normal,False,0.9996576309204102,0.0033907738979905844,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.00020188534108456224,0.9994557455793256,True,0.7762330770492554,Normal,0.9996576309204102,Edge-Loc,0.00020188534108456224,Loc,0.00010351168020861223,0.012193358998047188,0.9996576309204102,2.48500299449006e-07,7.385057391565998e-16,0.00020188534108456224,4.314164812058152e-07,0.00010351168020861223,8.866942930722632e-19,2.6923004908916033e-14,3.6281999200582504e-05,25,27,516,91,0.17635658914728683,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000697951:0,artifacts/input_files/record_000697951.npy,0,3,Edge-Loc,True,0.9809793829917908,0.09590540826320648,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.018710333853960037,0.9622690491378307,True,0.7762330770492554,Edge-Loc,0.9809793829917908,Loc,0.018710333853960037,Normal,0.00028515324811451137,0.012193358998047188,0.00028515324811451137,7.632063898199704e-06,6.291761556198594e-10,0.9809793829917908,1.0530790859775152e-05,0.018710333853960037,9.824734803487445e-09,1.5254333902703365e-06,5.411442998592975e-06,25,27,516,150,0.29069767441860467,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000698664:0,artifacts/input_files/record_000698664.npy,0,0,Normal,False,0.999806821346283,0.0020499639213085175,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.00010145456326426938,0.9997053667830187,True,0.7762330770492554,Normal,0.999806821346283,Scratch,0.00010145456326426938,Loc,4.8840203817235306e-05,0.012193358998047188,0.999806821346283,1.7764596123015508e-06,1.1491782816276186e-15,4.103139872313477e-05,6.118346362882221e-08,4.8840203817235306e-05,6.388397296338581e-20,1.2569416671772207e-14,0.00010145456326426938,25,27,516,116,0.2248062015503876,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000698699:0,artifacts/input_files/record_000698699.npy,0,0,Normal,False,0.9992237091064453,0.007060641422867775,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0004864987567998469,0.9987372103496455,True,0.7762330770492554,Normal,0.9992237091064453,Loc,0.0004864987567998469,Edge-Loc,0.00016203077393583953,0.012193358998047188,0.9992237091064453,2.2059521143091843e-06,1.5585455018576888e-13,0.00016203077393583953,3.8812575553492934e-07,0.0004864987567998469,2.6020397190315202e-17,1.0900368064767352e-12,0.00012518595030996948,25,27,516,109,0.21124031007751937,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000698983:0,artifacts/input_files/record_000698983.npy,0,0,Normal,False,0.9988434314727783,0.009241051971912384,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0011054706992581487,0.9977379607735202,True,0.7762330770492554,Normal,0.9988434314727783,Edge-Loc,0.0011054706992581487,Loc,2.1788162484881468e-05,0.012193358998047188,0.9988434314727783,8.608041923707788e-08,8.992626531432256e-17,0.0011054706992581487,1.2697462807409465e-05,2.1788162484881468e-05,2.342503323241729e-18,2.973137822092145e-14,1.645475822442677e-05,25,27,516,103,0.1996124031007752,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000699394:0,artifacts/input_files/record_000699394.npy,0,0,Normal,False,0.9955005049705505,0.03366049379110336,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.002069205744192004,0.9934312992263585,True,0.7762330770492554,Normal,0.9955005049705505,Center,0.002069205744192004,Loc,0.0018324502743780613,0.012193358998047188,0.9955005049705505,0.002069205744192004,2.386451973535042e-11,0.000375773903215304,3.341170895510004e-07,0.0018324502743780613,3.6777503107819284e-14,2.851072156140333e-10,0.0002216960274381563,25,27,516,99,0.19186046511627908,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000699559:0,artifacts/input_files/record_000699559.npy,0,0,Normal,False,0.9863556027412415,0.07776638865470886,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.012181091122329235,0.9741745116189122,True,0.7762330770492554,Normal,0.9863556027412415,Scratch,0.012181091122329235,Loc,0.00113135133869946,0.012193358998047188,0.9863556027412415,7.044884114293382e-05,3.565552367246205e-11,0.0002586311602499336,2.9445307063724613e-06,0.00113135133869946,7.145929932039861e-16,6.019466869400247e-11,0.012181091122329235,25,27,516,98,0.18992248062015504,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000699843:0,artifacts/input_files/record_000699843.npy,0,0,Normal,False,0.9891291856765747,0.07074812799692154,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.006534250918775797,0.9825949347577989,True,0.7762330770492554,Normal,0.9891291856765747,Edge-Loc,0.006534250918775797,Scratch,0.002562098205089569,0.012193358998047188,0.9891291856765747,7.831818948034197e-06,2.3316043540333453e-11,0.006534250918775797,0.0001392033154843375,0.0016273143701255322,6.93876379964653e-14,3.8193062046332216e-09,0.002562098205089569,25,27,516,129,0.25,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000699912:0,artifacts/input_files/record_000699912.npy,0,0,Normal,False,0.9967672824859619,0.024549955502152443,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.002170255407691002,0.9945970270782709,True,0.7762330770492554,Normal,0.9967672824859619,Edge-Loc,0.002170255407691002,Scratch,0.0007326508057303727,0.012193358998047188,0.9967672824859619,4.306196387915406e-06,2.2330948938956152e-13,0.002170255407691002,1.3745793694397435e-05,0.00031170150032266974,9.78424592153269e-16,5.521149509801759e-12,0.0007326508057303727,25,27,516,88,0.17054263565891473,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000699979:0,artifacts/input_files/record_000699979.npy,0,0,Normal,False,0.9989666938781738,0.009201140142977238,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0005542792496271431,0.9984124146285467,True,0.7762330770492554,Normal,0.9989666938781738,Loc,0.0005542792496271431,Scratch,0.0002893146011047065,0.012193358998047188,0.9989666938781738,5.7433398978901096e-06,1.031175809345676e-13,0.00018366974836681038,3.9562885945088055e-07,0.0005542792496271431,1.4753059046820092e-17,1.4372334702569822e-12,0.0002893146011047065,25,27,516,99,0.19186046511627908,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000700042:0,artifacts/input_files/record_000700042.npy,0,0,Normal,False,0.9998440742492676,0.0016833863919600844,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,8.100482227746397e-05,0.9997630694269901,True,0.7762330770492554,Normal,0.9998440742492676,Loc,8.100482227746397e-05,Edge-Loc,5.118869012221694e-05,0.012193358998047188,0.9998440742492676,1.9610861272667535e-06,3.8095574147536135e-16,5.118869012221694e-05,1.9642344639692055e-08,8.100482227746397e-05,4.597981662573745e-20,2.0447507483858582e-14,2.164274155802559e-05,25,27,516,118,0.22868217054263565,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000700206:0,artifacts/input_files/record_000700206.npy,0,0,Normal,False,0.9996988773345947,0.0030655167065560818,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.00013420036702882499,0.9995646769675659,True,0.7762330770492554,Normal,0.9996988773345947,Loc,0.00013420036702882499,Scratch,0.00010672879579942673,0.012193358998047188,0.9996988773345947,1.1642795243460569e-06,7.947285780580526e-15,5.8872028603218496e-05,1.5952905130234285e-07,0.00013420036702882499,9.3886736604055e-19,7.804493813365343e-14,0.00010672879579942673,25,27,516,84,0.16279069767441862,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000700218:0,artifacts/input_files/record_000700218.npy,0,0,Normal,False,0.9999847412109375,0.00020166687318123877,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,6.217082955117803e-06,0.9999785241279824,True,0.7762330770492554,Normal,0.9999847412109375,Edge-Loc,6.217082955117803e-06,Scratch,5.518867510545533e-06,0.012193358998047188,0.9999847412109375,4.9021959824813166e-08,1.2367620707088645e-17,6.217082955117803e-06,2.088428452395874e-08,3.490798462735256e-06,5.819354145907281e-21,8.412684910015408e-17,5.518867510545533e-06,25,27,516,85,0.16472868217054262,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000701145:0,artifacts/input_files/record_000701145.npy,0,0,Normal,False,0.9999953508377075,6.601606582989916e-05,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,3.1799547741684364e-06,0.9999921708829334,True,0.7762330770492554,Normal,0.9999953508377075,Edge-Loc,3.1799547741684364e-06,Scratch,8.465863743367663e-07,0.012193358998047188,0.9999953508377075,2.134334131653759e-08,8.57136493147541e-19,3.1799547741684364e-06,2.2258891618776033e-08,5.933171678407234e-07,3.0191537000108235e-21,1.743081639758288e-17,8.465863743367663e-07,25,27,516,86,0.16666666666666666,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000701262:0,artifacts/input_files/record_000701262.npy,0,0,Normal,False,0.999711811542511,0.0029037692584097385,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.00014041877875570208,0.9995713927637553,True,0.7762330770492554,Normal,0.999711811542511,Scratch,0.00014041877875570208,Loc,0.00012577495363075286,0.012193358998047188,0.999711811542511,1.0948169801849872e-06,5.2924867416923645e-15,2.0861001758021303e-05,3.117237667993322e-08,0.00012577495363075286,7.377981251234471e-20,1.883427394350646e-14,0.00014041877875570208,25,27,516,98,0.18992248062015504,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000701836:0,artifacts/input_files/record_000701836.npy,0,0,Normal,False,0.9999685287475586,0.0003691870952025056,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,2.88579522020882e-05,0.9999396707953565,True,0.7762330770492554,Normal,0.9999685287475586,Edge-Loc,2.88579522020882e-05,Loc,1.3733407513427665e-06,0.012193358998047188,0.9999685287475586,3.954853511345391e-08,9.17460345377984e-19,2.88579522020882e-05,1.9551569607756392e-07,1.3733407513427665e-06,2.0378344022673963e-20,7.483103308095256e-17,1.0010036248786491e-06,25,27,516,96,0.18604651162790697,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000701981:0,artifacts/input_files/record_000701981.npy,0,0,Normal,False,0.9967474937438965,0.024833373725414276,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.002035103738307953,0.9947123900055885,True,0.7762330770492554,Normal,0.9967474937438965,Center,0.002035103738307953,Loc,0.0009312552283518016,0.012193358998047188,0.9967474937438965,0.002035103738307953,1.6286818627694183e-13,0.0002302436769241467,6.359929471955184e-08,0.0009312552283518016,3.319206071121159e-16,1.311627802896842e-11,5.566819163504988e-05,25,27,516,106,0.2054263565891473,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000702029:0,artifacts/input_files/record_000702029.npy,0,0,Normal,False,0.9998494386672974,0.001657730434089899,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,5.456779763335362e-05,0.999794870869664,True,0.7762330770492554,Normal,0.9998494386672974,Loc,5.456779763335362e-05,Scratch,5.339475683285855e-05,0.012193358998047188,0.9998494386672974,6.059614406694891e-06,3.280256637470209e-15,3.649598511401564e-05,3.037069973288453e-08,5.456779763335362e-05,3.351090124199194e-19,3.5886410894780604e-14,5.339475683285855e-05,25,27,516,107,0.20736434108527133,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000702038:0,artifacts/input_files/record_000702038.npy,0,0,Normal,False,0.9999203681945801,0.0009225100511685014,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,2.931263588834554e-05,0.9998910555586917,True,0.7762330770492554,Normal,0.9999203681945801,Loc,2.931263588834554e-05,Scratch,2.747081089182757e-05,0.012193358998047188,0.9999203681945801,8.384993748222769e-07,2.905629065908895e-17,2.2061420168029144e-05,8.299675613443469e-09,2.931263588834554e-05,2.698479646823918e-21,4.264028442740376e-16,2.747081089182757e-05,25,27,516,96,0.18604651162790697,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
record_000702045:0,artifacts/input_files/record_000702045.npy,0,0,Normal,False,0.9997530579566956,0.002588867675513029,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,9.78864190983586e-05,0.9996551715375972,True,0.7762330770492554,Normal,0.9997530579566956,Loc,9.78864190983586e-05,Scratch,7.659284892724827e-05,0.012193358998047188,0.9997530579566956,6.169124844745966e-06,2.7547591757628304e-14,6.611840217374265e-05,1.3224006067957816e-07,9.78864190983586e-05,2.7733969658029028e-17,1.1352318417994292e-13,7.659284892724827e-05,25,27,516,79,0.15310077519379844,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}"
